Timestamp,IP Address,MAC Address,User-Agent,Username,Input Data,Attack Type,Outcome
2025-01-27 00:03:13,192.168.1.238,00:51:63:24:97:22,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-03-09 18:21:54,192.168.1.11,00:1B:3C:4D:5E:6F,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),amitsharma,Amit!Sharma#999,Genuine,Success
2025-03-16 02:56:21,192.168.1.246,00:96:78:21:19:14,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,hacker@123,Keylogger Detected,Blocked
2025-03-06 03:50:41,192.168.1.226,00:31:67:62:54:39,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-03-11 21:56:55,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-02-27 02:33:37,192.168.1.13,00:3D:4E:5F:6A:7B,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),amitsharma,Amit!Sharma#999,Genuine,Success
2025-02-12 18:54:16,192.168.1.163,00:15:85:54:57:75,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-02-11 07:25:19,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),snehapatil,Sneha$Patil@456,Genuine,Success
2025-02-21 10:40:40,192.168.1.11,00:1B:3C:4D:5E:6F,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-02-05 03:05:03,192.168.1.213,00:44:39:92:80:37,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,hacker@123,Keylogger Detected,Blocked
2025-02-04 14:45:54,192.168.1.228,00:49:91:15:46:32,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,admin123,Brute Force,Blocked
2025-03-14 20:22:57,192.168.1.11,00:1B:3C:4D:5E:6F,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-01-24 03:58:49,192.168.1.156,00:90:40:66:40:26,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,password,Credential Stuffing,Blocked
2025-01-24 06:09:14,192.168.1.78,00:51:28:27:94:17,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-02-11 15:22:08,192.168.1.72,00:15:70:69:68:73,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,hacker@123,Keylogger Detected,Blocked
2025-01-22 22:52:14,192.168.1.14,00:4E:5F:6A:7B:8C,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-02-13 21:25:32,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),hitksh,Hit@1825!,Genuine,Success
2025-03-14 04:18:00,192.168.1.13,00:3D:4E:5F:6A:7B,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-02-12 08:52:37,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-01-20 07:51:26,192.168.1.12,00:2C:3D:4E:5F:60,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-02-28 09:46:53,192.168.1.208,00:64:22:34:48:59,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,admin123,Brute Force,Blocked
2025-03-15 09:21:48,192.168.1.149,00:36:73:52:87:57,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,hacker@123,Keylogger Detected,Blocked
2025-02-15 23:52:39,192.168.1.234,00:77:64:69:59:84,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,hacker@123,Keylogger Detected,Blocked
2025-03-16 00:29:41,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-02-14 14:12:03,192.168.1.12,00:2C:3D:4E:5F:60,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-03-07 21:28:15,192.168.1.33,00:21:19:72:20:51,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,hacker@123,Keylogger Detected,Blocked
2025-02-21 03:50:30,192.168.1.220,00:44:86:34:46:49,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-02-27 17:01:37,192.168.1.147,00:92:35:98:66:22,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,session_token_hijack,Session Hijacking,Blocked
2025-01-23 13:50:37,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-02-01 10:11:46,192.168.1.73,00:98:18:87:36:44,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,password,Credential Stuffing,Blocked
2025-02-22 11:12:07,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-20 17:20:01,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),amitsharma,Amit!Sharma#999,Genuine,Success
2025-03-19 01:36:27,192.168.1.11,00:1B:3C:4D:5E:6F,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-01-26 07:42:14,192.168.1.13,00:3D:4E:5F:6A:7B,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-02-05 22:11:14,192.168.1.61,00:63:73:94:75:68,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,password,Credential Stuffing,Blocked
2025-03-01 18:30:39,192.168.1.229,00:51:85:12:69:42,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,password,Credential Stuffing,Blocked
2025-03-07 17:51:41,192.168.1.12,00:2C:3D:4E:5F:60,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),hitksh,Hit@1825!,Genuine,Success
2025-03-11 19:29:13,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-02-16 20:21:05,192.168.1.95,00:68:36:32:34:70,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-03-09 02:26:34,192.168.1.14,00:4E:5F:6A:7B:8C,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-01-22 22:42:18,192.168.1.173,00:31:58:59:27:32,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-02-12 16:58:22,192.168.1.218,00:42:62:36:61:24,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-02-01 06:28:47,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-02-18 17:13:29,192.168.1.211,00:84:13:83:44:45,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,password,Credential Stuffing,Blocked
2025-03-07 11:34:24,192.168.1.13,00:3D:4E:5F:6A:7B,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-01-28 20:55:29,192.168.1.119,00:63:39:12:71:20,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-02-24 05:55:05,192.168.1.106,00:47:17:23:69:77,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,password,Credential Stuffing,Blocked
2025-03-14 20:35:48,192.168.1.14,00:4E:5F:6A:7B:8C,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),hitksh,Hit@1825!,Genuine,Success
2025-01-22 06:59:13,192.168.1.12,00:2C:3D:4E:5F:60,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-03-12 23:36:16,192.168.1.219,00:65:25:13:17:82,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,admin123,Brute Force,Blocked
2025-02-14 23:17:38,192.168.1.14,00:4E:5F:6A:7B:8C,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-03-12 21:18:36,192.168.1.56,00:92:50:55:35:67,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,admin123,Brute Force,Blocked
2025-02-19 11:26:02,192.168.1.228,00:74:86:50:83:23,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,hacker@123,Keylogger Detected,Blocked
2025-03-16 12:20:44,192.168.1.103,00:58:71:11:20:64,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-02-27 12:49:30,192.168.1.124,00:47:40:12:46:83,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,password,Credential Stuffing,Blocked
2025-01-28 17:59:52,192.168.1.14,00:4E:5F:6A:7B:8C,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),hitksh,Hit@1825!,Genuine,Success
2025-03-13 16:46:07,192.168.1.217,00:41:95:73:98:43,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,admin123,Brute Force,Blocked
2025-02-11 16:16:25,192.168.1.135,00:60:64:30:40:59,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,password,Credential Stuffing,Blocked
2025-02-23 07:29:15,192.168.1.216,00:65:28:22:15:43,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,admin123,Brute Force,Blocked
2025-02-16 15:02:35,192.168.1.13,00:3D:4E:5F:6A:7B,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-02-19 09:50:01,192.168.1.61,00:32:19:91:11:77,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-03-02 11:10:34,192.168.1.44,00:11:62:75:15:48,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-01-20 08:58:35,192.168.1.124,00:96:84:74:76:11,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,admin123,Brute Force,Blocked
2025-03-18 19:15:22,192.168.1.14,00:4E:5F:6A:7B:8C,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),priyaverma,Priya#Secure789,Genuine,Success
2025-02-13 17:28:13,192.168.1.100,00:48:89:14:27:82,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,admin123,Brute Force,Blocked
2025-02-04 16:51:45,192.168.1.86,00:99:72:45:64:60,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,' OR '1'='1,SQL Injection,Blocked
2025-03-18 23:51:53,192.168.1.14,00:4E:5F:6A:7B:8C,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-02-16 17:17:05,192.168.1.14,00:4E:5F:6A:7B:8C,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-01-26 00:50:40,192.168.1.163,00:15:75:34:13:40,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,password,Credential Stuffing,Blocked
2025-02-02 18:16:56,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-08 04:59:32,192.168.1.132,00:24:61:55:55:15,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-02-02 13:36:47,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),snehapatil,Sneha$Patil@456,Genuine,Success
2025-02-25 07:59:30,192.168.1.12,00:2C:3D:4E:5F:60,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-02-10 07:22:30,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),hitksh,Hit@1825!,Genuine,Success
2025-03-12 14:23:05,192.168.1.177,00:94:20:65:14:24,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,hacker@123,Keylogger Detected,Blocked
2025-02-07 20:41:47,192.168.1.164,00:27:92:75:80:84,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-01-24 10:47:44,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-03 18:49:52,192.168.1.229,00:20:57:53:82:13,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-03-14 17:07:03,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-03-14 16:38:25,192.168.1.11,00:1B:3C:4D:5E:6F,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),hitksh,Hit@1825!,Genuine,Success
2025-03-05 01:18:46,192.168.1.12,00:2C:3D:4E:5F:60,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-03-06 21:31:39,192.168.1.13,00:3D:4E:5F:6A:7B,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),amitsharma,Amit!Sharma#999,Genuine,Success
2025-01-26 15:08:33,192.168.1.220,00:87:44:89:88:30,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,password,Credential Stuffing,Blocked
2025-01-20 16:56:34,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-17 13:03:25,192.168.1.11,00:1B:3C:4D:5E:6F,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-02-17 13:31:21,192.168.1.14,00:4E:5F:6A:7B:8C,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),amitsharma,Amit!Sharma#999,Genuine,Success
2025-01-27 01:49:50,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),hitksh,Hit@1825!,Genuine,Success
2025-02-06 02:55:25,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),priyaverma,Priya#Secure789,Genuine,Success
2025-02-22 15:59:06,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-01-22 02:26:39,192.168.1.48,00:43:69:10:45:22,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-02-09 14:25:48,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-01-30 03:50:42,192.168.1.85,00:24:37:43:43:25,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,password,Credential Stuffing,Blocked
2025-02-24 12:22:03,192.168.1.43,00:26:16:59:24:85,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-02-19 01:34:51,192.168.1.13,00:3D:4E:5F:6A:7B,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),snehapatil,Sneha$Patil@456,Genuine,Success
2025-02-05 17:40:04,192.168.1.205,00:66:66:27:17:99,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,password,Credential Stuffing,Blocked
2025-02-08 20:06:29,192.168.1.203,00:26:51:60:43:62,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,admin123,Brute Force,Blocked
2025-02-22 20:52:44,192.168.1.13,00:3D:4E:5F:6A:7B,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),hitksh,Hit@1825!,Genuine,Success
2025-02-09 04:26:20,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-03-06 07:43:57,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-02-17 11:07:05,192.168.1.13,00:3D:4E:5F:6A:7B,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-03-08 15:05:37,192.168.1.180,00:89:10:17:41:47,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,admin123,Brute Force,Blocked
2025-02-08 11:55:38,192.168.1.82,00:75:20:14:61:86,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,admin123,Brute Force,Blocked
2025-02-02 06:47:17,192.168.1.103,00:20:20:88:60:85,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-03-15 10:52:34,192.168.1.192,00:23:18:67:40:37,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-03-14 11:45:53,192.168.1.201,00:25:13:91:37:61,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,hacker@123,Keylogger Detected,Blocked
2025-02-13 04:40:31,192.168.1.95,00:30:38:19:87:56,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-02-15 07:34:33,192.168.1.134,00:85:13:36:80:70,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,admin123,Brute Force,Blocked
2025-01-20 16:35:48,192.168.1.66,00:13:87:21:14:85,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,password,Credential Stuffing,Blocked
2025-02-28 17:43:31,192.168.1.155,00:64:33:66:20:64,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-02-07 07:54:08,192.168.1.11,00:1B:3C:4D:5E:6F,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-02-16 22:23:30,192.168.1.14,00:4E:5F:6A:7B:8C,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-03-10 06:13:26,192.168.1.12,00:2C:3D:4E:5F:60,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-01-22 02:38:03,192.168.1.26,00:17:70:48:34:33,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,hacker@123,Keylogger Detected,Blocked
2025-02-27 20:46:42,192.168.1.159,00:34:18:18:70:20,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,admin123,Brute Force,Blocked
2025-02-11 00:00:57,192.168.1.12,00:2C:3D:4E:5F:60,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),priyaverma,Priya#Secure789,Genuine,Success
2025-03-13 10:05:59,192.168.1.232,00:42:83:82:32:62,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,password,Credential Stuffing,Blocked
2025-03-03 11:48:41,192.168.1.246,00:48:55:23:73:45,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,hacker@123,Keylogger Detected,Blocked
2025-02-10 15:24:10,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-01-27 09:50:03,192.168.1.238,00:19:35:78:79:16,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-01-26 07:24:17,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-02-17 17:25:35,192.168.1.11,00:1B:3C:4D:5E:6F,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),hitksh,Hit@1825!,Genuine,Success
2025-03-07 09:47:55,192.168.1.13,00:3D:4E:5F:6A:7B,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-03-21 01:09:48,192.168.1.61,00:99:54:34:57:87,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,session_token_hijack,Session Hijacking,Blocked
2025-02-10 05:12:37,192.168.1.12,00:2C:3D:4E:5F:60,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-03-20 01:54:45,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-03-02 19:12:28,192.168.1.11,00:1B:3C:4D:5E:6F,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-02-25 18:51:39,192.168.1.231,00:49:14:79:20:21,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,hacker@123,Keylogger Detected,Blocked
2025-03-04 03:03:36,192.168.1.126,00:20:33:91:41:77,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-02-04 10:42:53,192.168.1.53,00:54:88:16:89:45,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,session_token_hijack,Session Hijacking,Blocked
2025-03-08 18:08:51,192.168.1.76,00:21:60:27:13:42,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,admin123,Brute Force,Blocked
2025-01-20 08:36:14,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-19 18:18:43,192.168.1.47,00:72:90:96:58:69,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,hacker@123,Keylogger Detected,Blocked
2025-03-13 19:24:37,192.168.1.143,00:77:52:61:14:66,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,password,Credential Stuffing,Blocked
2025-02-13 17:57:57,192.168.1.249,00:28:21:87:53:22,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,' OR '1'='1,SQL Injection,Blocked
2025-03-04 08:08:35,192.168.1.12,00:2C:3D:4E:5F:60,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-01-28 19:39:03,192.168.1.100,00:80:37:28:37:10,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,password,Credential Stuffing,Blocked
2025-02-15 09:22:59,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-21 00:17:24,192.168.1.12,00:2C:3D:4E:5F:60,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-15 15:23:12,192.168.1.232,00:75:40:71:13:15,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,hacker@123,Keylogger Detected,Blocked
2025-01-24 14:22:36,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),priyaverma,Priya#Secure789,Genuine,Success
2025-03-10 11:16:32,192.168.1.140,00:66:59:13:57:12,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,admin123,Brute Force,Blocked
2025-03-20 02:09:33,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-02-02 20:34:04,192.168.1.180,00:25:99:42:67:26,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,hacker@123,Keylogger Detected,Blocked
2025-02-28 14:14:11,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),snehapatil,Sneha$Patil@456,Genuine,Success
2025-01-21 10:37:43,192.168.1.84,00:99:32:73:94:27,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-02-26 01:01:59,192.168.1.116,00:62:14:59:62:98,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,hacker@123,Keylogger Detected,Blocked
2025-01-24 09:02:29,192.168.1.192,00:87:46:65:55:12,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-02-26 01:48:09,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),amitsharma,Amit!Sharma#999,Genuine,Success
2025-03-16 18:24:59,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-02-08 06:18:16,192.168.1.133,00:23:78:56:86:22,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,admin123,Brute Force,Blocked
2025-03-11 16:16:15,192.168.1.142,00:66:48:81:86:69,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,admin123,Brute Force,Blocked
